286,150,80
287,150,80
287,150,85
288,150,85
288,145,85
289,145,85
289,140,85
290,140,85
290,140,85
291,140,85
291,140,90
292,140,90
292,145,95
293,145,95
293,180,95
294,180,95
294,180,95
295,180,95
295,195,95
296,195,95
296,195,95
297,195,95
297,210,95
298,210,95
298,210,95
299,210,95
299,225,95
300,225,95
300,225,95
301,225,95
301,325,95
302,325,95
302,325,90
303,325,90
303,325,85
304,325,85
304,315,85
305,315,85
305,315,85
306,315,85
306,310,85
307,310,85
307,305,85
308,305,85
308,305,85
309,305,85
309,295,85
310,295,85
310,295,85
311,295,85
311,290,85
312,290,85
312,290,85
313,290,85
313,270,85
314,270,85
314,265,90
315,265,90
315,260,90
316,260,90
316,255,85
317,255,85
317,250,90
318,250,90
318,235,90
319,235,90
319,235,85
320,235,85
320,165,85
321,165,85
321,165,85
322,165,85
322,160,85
323,160,85
323,160,85
324,160,85
324,160,60
325,160,60
325,160,55
326,160,55
326,160,45
327,160,45
327,155,45
328,155,45
328,150,45
329,150,45
329,150,40
0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118,120,122,124,126,128,130,132,134,136,138,140,142,144,146,148,150,152,154,156,158,160,162,164,166,168,170,172,174,176,178,180,182,184,186,188,190,192,194,196,198,200,202,204,206,208,210,212,214,216,218,220,222,224,226,228,230,232,234,236,238,240,242,244,246,248,250,252,254,256,258,260,262,264,266,268,270,272,274,276,278,280,282,284,286,288,290,292,294,296,298,300,302,304,306,308,310,312,314,316,318,320,322,324,326,328,330,332,334,336,338,340,342,344,346,348,350,352,354,356,358,360,362,364,366,368,370,372,374,376,378,380,382,384,386,388,390,392,394,396,398,400,402,404,406,408,410,412,414,416,418,420,422,424,426,428,430,432,434,436,438,440,442,444,446,448,450,452,454,456,458,460,462,464,466,468,470,472,474,476,478,480,482,484,486,488,490,492,494,496,498,500,502,504,506,508,510,512,514,516,518,520,522,524,526,528,530,532,534,536,538,540,542,544,546,548,550,552,554,556,558,560,562,564,566,568,570,572,574,576,578,580,582,584,586,588,590,592,594,596,598,600,602,604,606,608,610,612,614,616,618,620,622,624,626,628,630,632,634,636,638,640,642,644,646,648,650,652,654,656,658,660
